record_id,message_length,num_code_terms,num_text_terms_parts,min_length_text_terms,max_length_text_terms,avg_length_text_terms
6721,9,264,1,9,9,9
1728,3,29,1,3,3,3
6047,5,49,1,5,5,5
2221,19,134,1,19,19,19
4888,13,23,1,13,13,13
4650,14,55,2,14,19,16
2235,10,561,2,10,102,56
4644,7,116,1,7,7,7
6053,57,82,5,28,108,60
6735,10,106,1,10,10,10
4122,14,20,2,14,41,27
2553,34,720,4,34,231,109
3895,10,30,1,10,10,10
6906,17,535,1,17,17,17
525,17,1403,2,17,34,25
243,9,61,1,9,9,9
4877,12,67,1,12,12,12
4863,13,5,1,13,13,13
257,6,323,1,6,6,6
6912,3,209,1,3,3,3
519,5,49,1,5,5,5
2584,11,26,1,11,11,11
3842,10,36,1,10,10,10
4693,10,518,2,10,32,21
6084,8,844,3,8,40,24
1933,14,308,1,14,14,14
6090,7,2438,4,7,10,9
1927,16,22,1,16,16,16
4687,8,949,1,8,8,8
5599,14,37,1,14,14,14
2590,12,34,5,12,44,28
3856,117,1088,6,43,125,73
1099,4,207,1,4,4,4
6279,11,1047,2,11,160,85
1516,1,27,1,1,1,1
7167,2,250,1,2,2,2
3301,1,34,1,1,1,1
5770,2,143,1,2,2,2
5016,25,185,1,25,25,25
2779,14,33,2,14,22,18
3467,36,1290,1,36,36,36
4308,14,34,1,14,14,14
1270,6,259,1,6,6,6
928,12,33,1,12,12,12
5002,5,139,1,5,5,5
3473,9,36,1,9,9,9
3315,116,1690,2,73,116,94
5764,17,83,1,17,17,17
1502,12,67,1,12,12,12
7173,8,52,1,8,8,8
4452,12,210,1,12,12,12
5994,3,76,1,3,3,3
2023,16,114,1,16,16,16
6245,8,38,1,8,8,8
900,19,67,1,19,19,19
6523,7,391,1,7,7,7
2745,10,190,5,10,145,46
4334,10,325,1,10,10,10
2751,18,384,3,18,33,26
4320,4,884,1,4,4,4
2989,8,199,1,8,8,8
914,26,43,2,26,40,33
1258,12,25,1,12,12,12
6537,12,36,1,12,12,12
6251,10,194,2,10,41,25
4446,7,434,1,7,7,7
5980,4,22,1,4,4,4
3329,6,326,4,6,167,84
2037,11,355,2,11,13,12
5758,2,133,1,2,2,2
727,11,79,2,11,26,18
2962,6,192,1,6,6,6
2976,6,114,1,6,6,6
733,8,373,1,8,8,8
7198,16,2192,1,16,16,16
6286,10,238,1,10,10,10
4491,10,417,8,10,860,169
5957,2,667,2,2,23,12
3498,18,29,1,18,18,18
2786,12,8,1,12,12,12
2792,14,94,2,14,23,18
4485,13,28,1,13,13,13
5943,41,366,1,41,41,41
6292,9,212,1,9,9,9
7013,10,41,1,10,10,10
1462,4,167,1,4,4,4
5604,29,1276,4,29,37,31
3275,8,50,1,8,8,8
3513,9,540,1,9,9,9
5162,18,165,1,18,18,18
690,9,419,4,9,357,197
1304,5,27,1,5,5,5
848,22,82,1,22,22,22
1310,20,70,1,20,20,20
684,15,42,1,15,15,15
4268,20,3092,1,20,20,20
3507,14,13,1,14,14,14
2619,2,37,1,2,2,2
5176,16,2461,1,16,16,16
5610,17,244,4,17,48,35
3261,6,1496,1,6,6,6
7007,17,1897,4,17,677,189
1476,21,1052,2,21,45,33
6319,24,231,1,24,24,24
5638,10,37,1,10,10,10
2157,10,44,1,10,10,10
3249,6,936,1,6,6,6
4526,3,160,1,3,3,3
6331,7,253,1,7,7,7
6457,4,174,2,4,121,62
34,12,596,2,12,550,281
1338,6,134,1,6,6,6
874,24,112,1,24,24,24
4240,4,364,1,4,4,4
2631,8,7,1,8,8,8
4254,17,280,2,17,68,42
2625,7,293,3,7,33,22
20,3,811,2,3,54,28
6443,4,38,1,4,4,4
860,10,47,1,10,10,10
6325,4,852,1,4,4,4
2143,54,445,4,48,82,61
4532,11,798,1,11,11,11
135,12,166,3,12,26,17
653,10,15,1,10,10,10
2816,20,76,1,20,20,20
2802,16,43,3,16,164,74
647,5,2834,1,5,5,5
121,30,275,2,30,42,36
109,18,104,1,18,18,18
5823,9,132,1,9,9,9
2194,20,271,4,20,76,47
4283,14,310,1,14,14,14
6494,7,43,1,7,7,7
6480,10,143,1,10,10,10
5189,26,159,2,22,26,24
4297,10,239,1,10,10,10
5837,9,421,1,9,9,9
2180,16,112,1,16,16,16
1489,5,852,1,5,5,5
1106,17,237,1,17,17,17
492,67,1866,4,16,482,159
6669,6,605,4,6,56,33
5360,1,33,1,1,1,1
3711,3,105,1,3,3,3
4718,8,1124,1,8,8,8
3077,29,2089,1,29,29,29
2369,22,73,2,22,38,30
5406,12,2890,4,12,50,37
1660,5,111,1,5,5,5
7211,4,1472,2,4,194,99
1674,2,828,4,2,1650,431
7205,16,753,2,16,76,46
3063,6,1883,1,6,6,6
5412,14,761,4,14,60,32
5374,34,143,1,34,34,34
3705,2,451,1,2,2,2
486,5,683,1,5,5,5
1112,19,467,2,19,35,27
2433,9,512,1,9,9,9
4042,11,406,3,8,907,308
6655,4,149,1,4,4,4
6133,1,42,1,1,1,1
1884,10,65,1,10,10,10
4724,20,2826,3,20,83,45
2355,37,162,1,37,37,37
4730,10,355,1,10,10,10
2341,13,189,4,13,36,25
6127,8,82,3,8,108,58
1648,10,266,1,10,10,10
7239,10,170,1,10,10,10
1890,10,26,1,10,10,10
6899,2,52,4,2,224,70
6641,8,55,1,8,8,8
5348,5,82,1,5,5,5
2427,14,33,1,14,14,14
3739,54,702,1,54,54,54
4056,6,73,1,6,6,6
451,16,80,2,16,25,20
6872,18,958,4,11,157,71
337,9,67,3,9,27,20
4903,16,77,1,16,16,16
4917,19,379,1,19,19,19
323,17,1978,1,17,17,17
445,4,229,1,4,4,4
6866,5,297,10,5,265,177
6696,4,337,1,4,4,4
4081,13,1367,5,13,215,84
3936,3,736,53,3,43,21
2396,14,396,1,14,14,14
3088,12,66,1,12,12,12
1847,4,379,2,4,37,20
1853,14,140,1,14,14,14
2382,24,525,3,24,110,58
4095,7,512,1,7,7,7
3922,16,346,3,16,19,17
479,10,747,1,10,10,10
6682,9,409,2,9,222,115
2383,12,316,1,12,12,12
1852,15,130,1,15,15,15
6683,9,494,3,9,25,19
478,10,127,1,10,10,10
3923,11,174,1,11,11,11
4094,5,225,1,5,5,5
3937,5,901,1,5,5,5
4080,10,1992,2,10,54,32
6697,5,331,21,5,137,48
1846,5,34,1,5,5,5
3089,23,151,1,23,23,23
2397,19,264,3,19,82,45
322,7,272,2,7,20,13
4916,14,59,1,14,14,14
6867,3,233,1,3,3,3
444,18,40,1,18,18,18
6873,12,144,1,12,12,12
450,38,363,2,38,65,51
4902,13,70,1,13,13,13
336,11,51,2,11,37,24
1891,9,10,1,9,9,9
7238,3,36,1,3,3,3
1649,11,596,2,11,24,17
6126,5,346,1,5,5,5
2340,11,117,1,11,11,11
4731,14,737,2,12,14,13
4057,12,157,1,12,12,12
3738,20,2862,3,20,73,53
2426,16,239,3,16,69,44
5349,7,126,1,7,7,7
6640,12,97,1,12,12,12
6898,10,203,1,10,10,10
6654,13,145,1,13,13,13
4043,4,81,1,4,4,4
2432,17,67,2,17,34,25
2354,14,26,1,14,14,14
4725,13,1132,2,13,66,39
1885,12,45,1,12,12,12
6132,6,59,1,6,6,6
5413,4,1104,1,4,4,4
3062,4,234,1,4,4,4
7204,8,100,1,8,8,8
1675,11,516,3,11,277,106
1113,13,371,4,13,274,114
487,7,899,1,7,7,7
3704,1,967,3,1,22,14
5375,5,684,1,5,5,5
3710,1,25,1,1,1,1
5361,3,39,1,3,3,3
6668,5,81,1,5,5,5
493,14,178,2,14,29,21
1107,15,56,1,15,15,15
7210,8,264,1,8,8,8
1661,3,53,1,3,3,3
5407,6,1119,5,6,234,94
2368,12,94,1,12,12,12
3076,6,58,1,6,6,6
4719,14,71,2,14,27,20
4296,21,479,3,21,139,84
5188,27,51,1,27,27,27
6481,7,415,2,7,93,50
1488,20,180,1,20,20,20
2181,11,71,2,11,69,40
5836,13,441,2,13,24,18
2195,12,52,1,12,12,12
5822,9,14,1,9,9,9
108,3,314,1,3,3,3
6495,5,9,1,5,5,5
4282,24,388,1,24,24,24
646,14,270,1,14,14,14
2803,12,96,1,12,12,12
120,6,125,1,6,6,6
134,11,165,2,11,22,16
2817,17,464,1,17,17,17
652,11,607,4,11,83,41
861,3,224,1,3,3,3
21,15,29,1,15,15,15
6442,7,38,1,7,7,7
2624,9,364,1,9,9,9
4255,9,87,1,9,9,9
4533,11,79,1,11,11,11
2142,19,669,3,13,57,29
6324,2,31,1,2,2,2
6330,2,106,1,2,2,2
4527,7,19,1,7,7,7
3248,7,230,1,7,7,7
2156,13,45,2,13,26,19
5639,14,295,1,14,14,14
2630,37,790,1,37,37,37
4241,7,8,1,7,7,7
875,7,600,1,7,7,7
1339,10,1250,1,10,10,10
6456,34,209,1,34,34,34
35,9,361,1,9,9,9
5177,19,95,1,19,19,19
2618,8,132,1,8,8,8
3506,22,266,2,22,167,94
4269,12,120,1,12,12,12
685,4,47,1,4,4,4
1311,4,46,1,4,4,4
6318,17,530,1,17,17,17
1477,17,56,1,17,17,17
7006,8,76,1,8,8,8
3260,1,543,1,1,1,1
5611,15,189,1,15,15,15
3274,1,168,1,1,1,1
5605,9,1046,1,9,9,9
1463,5,718,1,5,5,5
7012,16,21,1,16,16,16
849,25,22,1,25,25,25
1305,10,15,1,10,10,10
691,5,599,1,5,5,5
5163,24,575,9,24,138,74
3512,18,16,1,18,18,18
2793,20,47,3,20,45,33
6293,39,120,1,39,39,39
5942,17,655,1,17,17,17
4484,15,100,1,15,15,15
5956,7,1403,2,7,22,14
4490,9,26,1,9,9,9
6287,20,348,1,20,20,20
7199,8,396,2,8,230,119
2787,34,488,3,34,53,43
3499,8,11,1,8,8,8
2977,12,90,1,12,12,12
2963,25,66,1,25,25,25
726,38,432,2,31,38,34
6536,2,64,1,2,2,2
915,18,574,1,18,18,18
2988,13,3462,5,6,86,36
4321,4,176,1,4,4,4
2750,10,22,1,10,10,10
5759,1,60,1,1,1,1
2036,14,156,1,14,14,14
3328,12,27,1,12,12,12
5981,9,128,4,9,27,21
4447,11,121,1,11,11,11
6250,15,278,2,15,15,15
6244,9,1048,1,9,9,9
2022,43,139,2,43,152,97
5995,6,130,1,6,6,6
4453,7,162,1,7,7,7
4335,12,313,1,12,12,12
2744,19,371,1,19,19,19
6522,2,83,1,2,2,2
901,4,51,1,4,4,4
3472,11,161,2,11,84,47
5003,9,846,1,9,9,9
1265,15,479,4,15,860,268
929,17,110,2,17,35,26
7172,8,52,1,8,8,8
1503,6,152,1,6,6,6
5765,17,220,1,17,17,17
3314,2,613,1,2,2,2
5771,5,563,1,5,5,5
3300,6,143,1,6,6,6
7166,1,33,1,1,1,1
1517,14,826,3,14,60,33
6278,15,1336,3,15,82,39
1271,2,75,1,2,2,2
4309,20,323,1,20,20,20
3466,20,47,1,20,20,20
2778,16,236,3,16,52,34
5017,13,514,1,13,13,13
5598,18,294,1,18,18,18
4686,13,32,2,13,25,19
1926,9,52,1,9,9,9
6091,9,49,1,9,9,9
3857,16,166,1,16,16,16
2591,16,57,1,16,16,16
3843,10,28,1,10,10,10
2585,12,19,1,12,12,12
1932,18,190,1,18,18,18
6085,5,445,1,5,5,5
4692,9,39,1,9,9,9
256,6,776,1,6,6,6
4862,17,169,1,17,17,17
530,8,2079,2,8,29,18
6913,5,125,1,5,5,5
524,54,856,1,54,54,54
6907,9,190,1,9,9,9
4876,10,35,1,10,10,10
242,8,465,2,8,27,17
6052,5,316,1,5,5,5
4645,16,688,2,16,25,20
2234,11,15,1,11,11,11
3894,3,95,1,3,3,3
2552,10,13,1,10,10,10
4123,7,2461,1,7,7,7
6734,10,262,1,10,10,10
6720,12,211,1,12,12,12
5229,20,99,1,20,20,20
3880,9,1075,1,9,9,9
2546,16,249,1,16,16,16
3658,3,1461,1,3,3,3
4137,4,19,1,4,4,4
4651,5,850,1,5,5,5
4889,9,1542,3,9,81,39
2220,2,10,1,2,2,2
6046,7,34,1,7,7,7
1729,14,22,1,14,14,14
4679,14,1010,2,14,25,19
3116,101,1113,7,32,344,136
2208,12,194,1,12,12,12
5567,19,728,1,19,19,19
1701,3,25,1,3,3,3
295,9,266,1,9,9,9
1067,9,115,1,9,9,9
6708,3,651,2,3,42,22
5201,18,55,1,18,18,18
3670,5,2226,1,5,5,5
5215,11,171,1,11,11,11
3664,9,78,1,9,9,9
1073,15,761,3,15,50,30
281,5,185,1,5,5,5
1715,13,160,1,13,13,13
3102,21,163,1,21,21,21
5573,9,16,1,9,9,9
3672,8,445,1,8,8,8
5203,11,83,1,11,11,11
1065,23,147,4,23,89,57
297,13,181,2,13,26,19
1703,3,103,2,3,33,18
5565,10,32,1,10,10,10
3114,13,1264,1,13,13,13
5571,10,45,1,10,10,10
3100,5,793,2,5,36,20
1717,9,16,1,9,9,9
283,12,221,1,12,12,12
6078,5,852,4,5,48,28
1071,3,122,1,3,3,3
4109,4,297,1,4,4,4
3666,3,24,1,3,3,3
2578,17,93,1,17,17,17
5217,16,288,2,16,107,61
6736,15,842,1,15,15,15
1059,7,281,1,7,7,7
4121,20,272,1,20,20,20
2550,23,49,1,23,23,23
3896,6,508,3,6,72,43
5559,13,63,1,13,13,13
2236,17,251,3,17,81,50
3128,7,1303,1,7,7,7
4647,10,774,1,10,10,10
6050,22,9,2,22,37,29
6044,68,601,3,32,76,58
2222,14,46,1,14,14,14
4653,21,350,2,21,32,26
4135,7,667,1,7,7,7
2544,15,179,1,15,15,15
3882,3,15,1,3,3,3
6722,11,499,1,11,11,11
6911,5,44,1,5,5,5
3869,4,208,1,4,4,4
4860,7,28,1,7,7,7
1918,10,79,1,10,10,10
240,7,268,3,7,121,55
4874,22,194,1,22,22,22
6905,12,54,1,12,12,12
526,8,549,5,8,130,89
2593,9,389,1,9,9,9
3855,7,15,1,7,7,7
268,37,1148,4,37,111,69
6093,2,2709,92,2,149,39
1924,20,43,1,20,20,20
4684,17,228,2,17,68,42
4690,21,868,3,21,74,43
4848,23,132,2,23,45,34
6087,6,76,1,6,6,6
1930,15,76,1,15,15,15
6939,12,80,1,12,12,12
2587,9,60,1,9,9,9
3841,10,63,1,10,10,10
3699,5,1004,2,5,69,37
4479,10,137,1,10,10,10
3316,20,1918,2,20,41,30
2008,10,562,1,10,10,10
5767,12,207,2,12,38,25
1501,3,46,1,3,3,3
7170,6,133,1,6,6,6
1267,1,501,3,1,57,29
6508,6,1169,1,6,6,6
5001,7,861,2,7,17,12
3470,15,333,1,15,15,15
5015,4,77,1,4,4,4
3464,19,212,1,19,19,19
1273,3,148,1,3,3,3
1515,15,744,2,15,134,74
7164,4,354,1,4,4,4
3302,21,405,1,21,21,21
5773,8,101,1,8,8,8
6252,9,136,1,9,9,9
4445,9,26,1,9,9,9
5983,2,363,2,2,177,89
2034,9,45,1,9,9,9
2752,16,1531,1,16,16,16
4323,3,409,1,3,3,3
917,9,75,2,9,19,14
6534,2,20,1,2,2,2
903,8,22,1,8,8,8
6520,10,4,1,10,10,10
5029,10,461,3,10,114,47
2746,15,35,1,15,15,15
3458,10,307,1,10,10,10
4337,4,1327,1,4,4,4
4451,2,65,2,2,40,21
5997,11,47,1,11,11,11
2020,21,60,1,21,21,21
6246,32,669,2,32,234,133
1529,3,75,1,3,3,3
7158,4,11,1,4,4,4
2975,10,94,1,10,10,10
724,7,92,1,7,7,7
2961,20,676,1,20,20,20
5968,2,953,2,2,27,14
5798,11,64,1,11,11,11
4486,13,173,1,13,13,13
5940,8,2,1,8,8,8
6291,12,34,1,12,12,12
1298,19,114,1,19,19,19
2949,14,1423,2,14,14,14
2791,13,28,3,13,36,26
2785,10,26,2,10,37,23
718,11,260,2,11,33,22
6285,3,1602,16,3,23,21
4492,12,80,1,12,12,12
5954,19,308,1,19,19,19
5613,18,10,1,18,18,18
3262,5,249,1,5,5,5
7004,9,298,1,9,9,9
1475,1,17,1,1,1,1
1313,7,179,1,7,7,7
687,12,415,1,12,12,12
3504,17,773,3,17,211,88
5175,27,31,1,27,27,27
3510,9,23,1,9,9,9
5161,13,47,1,13,13,13
6468,14,30,1,14,14,14
1307,9,21,2,9,11,10
7010,8,154,1,8,8,8
1461,8,66,1,8,8,8
5607,16,250,2,16,35,25
2168,19,439,1,19,19,19
3276,3,437,1,3,3,3
4519,12,77,1,12,12,12
7038,6,62,1,6,6,6
1449,11,82,1,11,11,11
6326,3,42,1,3,3,3
2140,19,22,1,19,19,19
4531,8,20,1,8,8,8
4257,9,89,1,9,9,9
3538,23,467,2,23,152,87
2626,23,98,1,23,23,23
5149,18,132,1,18,18,18
6440,4,526,2,4,19,11
23,7,220,1,7,7,7
863,11,104,1,11,11,11
37,12,614,1,12,12,12
6454,6,55,1,6,6,6
4243,5,269,1,5,5,5
2632,10,376,2,10,35,22
2154,24,286,1,24,24,24
4525,10,29,1,10,10,10
6332,129,401,1,129,129,129
122,26,991,2,26,48,37
5808,14,42,1,14,14,14
2801,24,117,3,24,80,48
644,8,37,1,8,8,8
888,1,799,2,1,17,9
650,13,100,1,13,13,13
2815,14,63,3,14,33,24
136,3,62,1,3,3,3
5834,24,1327,3,24,169,85
2183,9,95,1,9,9,9
6483,22,643,3,22,50,33
678,5,242,2,5,71,38
4294,10,1220,2,10,48,29
2829,33,1012,1,33,33,33
4280,14,192,2,14,55,34
6497,3,61,1,3,3,3
3289,13,152,1,13,13,13
5820,9,146,1,9,9,9
2197,5,81,1,5,5,5
5377,3,23,1,3,3,3
2418,42,57,2,36,42,39
3706,2,606,2,2,22,12
4069,18,603,1,18,18,18
1111,9,55,1,9,9,9
6118,14,469,6,14,39,26
1677,3,53,1,3,3,3
7206,4,169,1,4,4,4
3060,11,69,1,11,11,11
5411,5,202,2,5,51,28
3074,5,206,1,5,5,5
5405,5,1583,2,5,55,30
1663,12,801,1,12,12,12
7212,4,455,3,4,26,14
1105,18,36,1,18,18,18
491,26,68,1,26,26,26
5363,13,655,1,13,13,13
3712,8,313,1,8,8,8
6642,4,44,1,4,4,4
2424,8,27,1,8,8,8
4055,14,166,1,14,14,14
4733,16,2225,3,16,26,22
2342,16,414,2,16,40,28
6124,3,432,1,3,3,3
1893,7,48,1,7,7,7
6130,6,253,1,6,6,6
1887,10,61,2,10,51,30
4727,10,123,2,10,29,19
3048,6,3764,2,6,512,259
2356,9,172,1,9,9,9
5439,14,41,2,14,42,28
2430,17,194,1,17,17,17
4041,9,37,1,9,9,9
1139,2,28,2,2,27,14
6656,8,692,3,8,74,36
446,22,51,2,22,40,31
6865,6,73,1,6,6,6
4914,15,894,1,15,15,15
1878,9,51,1,9,9,9
334,6,89,1,6,6,6
4900,25,129,1,25,25,25
3909,25,180,1,25,25,25
452,16,823,1,16,16,16
6871,7,125,1,7,7,7
4096,3,38,1,3,3,3
5388,5,250,1,5,5,5
3921,13,29,1,13,13,13
6681,10,184,1,10,10,10
6859,21,191,1,21,21,21
1850,29,288,2,29,52,40
1688,7,198,2,7,32,19
4928,13,29,1,13,13,13
2381,8,31,1,8,8,8
2395,9,22,1,9,9,9
1844,14,153,1,14,14,14
308,11,665,3,11,216,111
6695,10,1571,1,10,10,10
4082,13,82,1,13,13,13
3935,8,730,1,8,8,8
309,22,47,2,22,33,27
1845,18,123,3,12,38,22
2394,28,199,1,28,28,28
3934,13,650,3,13,177,94
4083,14,253,1,14,14,14
6694,1,350,1,1,1,1
6858,7,159,1,7,7,7
6680,14,286,5,14,253,69
3920,15,90,2,15,40,27
5389,6,209,1,6,6,6
4097,13,650,1,13,13,13
2380,10,100,1,10,10,10
4929,11,79,1,11,11,11
1689,3,114,2,3,21,12
1851,81,345,1,81,81,81
4901,7,46,1,7,7,7
335,5,265,1,5,5,5
1879,11,13,1,11,11,11
6870,23,73,1,23,23,23
453,5,275,1,5,5,5
3908,4,196,1,4,4,4
6864,12,564,1,12,12,12
447,17,636,2,17,34,25
321,26,918,1,26,26,26
4915,14,144,1,14,14,14
5438,12,236,4,12,79,54
2357,15,498,1,15,15,15
3049,14,715,1,14,14,14
4726,12,27,1,12,12,12
1886,14,25,1,14,14,14
6131,5,154,1,5,5,5
6657,8,44,1,8,8,8
1138,6,563,3,6,26,12
4040,12,345,1,12,12,12
2431,8,129,3,8,46,27
4054,12,174,3,12,95,45
2425,14,19,1,14,14,14
6643,7,71,1,7,7,7
1892,18,1208,1,18,18,18
6125,3,254,1,3,3,3
2343,19,1072,4,18,505,143
4732,13,540,1,13,13,13
7213,8,77,2,8,34,21
1662,11,631,2,11,52,31
5404,4,58,1,4,4,4
3075,12,2099,1,12,12,12
3713,2,536,1,2,2,2
5362,6,1077,1,6,6,6
490,6,383,1,6,6,6
1110,4,206,1,4,4,4
4068,13,66,1,13,13,13
3707,9,70,1,9,9,9
2419,7,13,1,7,7,7
5376,8,51,1,8,8,8
5410,2,41,1,2,2,2
3061,12,844,1,12,12,12
7207,15,227,1,15,15,15
1676,12,169,2,12,18,15
6119,12,763,1,12,12,12
6496,2,202,1,2,2,2
4281,17,477,4,17,103,64
2828,48,1762,1,48,48,48
2196,9,18,1,9,9,9
5821,5,113,1,5,5,5
3288,27,83,1,27,27,27
2182,10,526,5,10,481,133
5835,13,373,1,13,13,13
4295,9,434,6,9,122,47
679,22,703,5,22,90,64
6482,6,74,1,6,6,6
2814,15,226,4,15,73,44
651,18,224,1,18,18,18
889,17,34,1,17,17,17
137,6,753,1,6,6,6
5809,15,63,1,15,15,15
123,7,212,1,7,7,7
645,29,65,1,29,29,29
2800,18,48,1,18,18,18
2633,11,375,1,11,11,11
4242,25,1229,5,25,424,267
876,3,35,1,3,3,3
6455,13,1322,3,13,117,53
6333,20,27,1,20,20,20
4524,22,156,1,22,22,22
2155,11,106,3,11,27,20
4530,14,19,1,14,14,14
2141,17,177,2,17,30,23
6327,7,329,1,7,7,7
1448,9,188,2,9,160,84
7039,13,2913,1,13,13,13
862,5,110,1,5,5,5
6441,10,118,1,10,10,10
22,13,103,2,13,24,18
5148,18,154,1,18,18,18
2627,12,281,2,12,41,26
3539,10,272,2,10,110,60
4256,12,773,1,12,12,12
1306,11,562,4,11,159,122
692,26,752,3,24,46,32
6469,13,135,1,13,13,13
5160,11,196,1,11,11,11
3511,12,81,1,12,12,12
4518,13,136,1,13,13,13
3277,11,412,1,11,11,11
2169,14,14,1,14,14,14
5606,9,108,1,9,9,9
1460,7,87,8,7,137,65
7011,4,191,1,4,4,4
1474,15,369,1,15,15,15
7005,12,88,2,12,46,29
3263,8,122,1,8,8,8
5612,23,1000,1,23,23,23
5174,15,628,2,15,56,35
3505,11,43,1,11,11,11
686,11,77,2,11,26,18
1312,3,1121,1,3,3,3
2784,12,48,1,12,12,12
5955,16,70,1,16,16,16
4493,14,128,1,14,14,14
6284,5,140,1,5,5,5
6290,6,181,1,6,6,6
5941,26,360,2,26,46,36
4487,6,124,1,6,6,6
5799,13,1038,1,13,13,13
2790,12,213,3,12,37,26
2948,6,2788,2,6,19,12
1299,11,497,5,11,64,47
2960,17,155,1,17,17,17
725,6,60,1,6,6,6
5969,2,31,2,2,16,9
731,5,249,2,5,44,24
2974,5,1742,1,5,5,5
4336,4,735,1,4,4,4
3459,9,76,1,9,9,9
2747,10,159,3,10,43,30
5028,4,311,1,4,4,4
6521,3,258,1,3,3,3
7159,8,47,1,8,8,8
1528,1,28,1,1,1,1
6247,13,23,1,13,13,13
2021,23,43,2,23,48,35
5996,7,29,1,7,7,7
4450,45,874,6,28,45,35
2035,18,319,1,18,18,18
5982,4,93,1,4,4,4
4444,7,172,1,7,7,7
6253,5,551,1,5,5,5
6535,7,168,1,7,7,7
916,8,396,1,8,8,8
4322,4,181,1,4,4,4
2753,12,201,4,12,404,117
1272,1,716,3,1,420,169
3465,14,58,1,14,14,14
5014,25,122,1,25,25,25
5772,2,238,3,2,20,12
3303,5,37,1,5,5,5
7165,5,26,1,5,5,5
1514,18,21,1,18,18,18
7171,21,352,1,21,21,21
1500,6,497,2,6,160,83
5766,103,1137,2,15,103,59
2009,11,136,1,11,11,11
3317,20,195,1,20,20,20
4478,3,253,1,3,3,3
3471,13,11,2,13,24,18
5000,3,107,1,3,3,3
6509,5,12,1,5,5,5
1266,10,906,12,10,277,88
1931,2,372,1,2,2,2
6086,7,154,2,7,95,51
4849,24,23,1,24,24,24
4691,11,98,1,11,11,11
3698,1,69,1,1,1,1
3840,7,77,1,7,7,7
2586,7,208,2,7,24,15
6938,5,364,1,5,5,5
3854,8,16,1,8,8,8
2592,13,54,1,13,13,13
4685,13,1165,2,13,35,24
1925,26,220,2,26,42,34
6092,12,436,11,5,100,68
4875,9,16,1,9,9,9
241,7,173,1,7,7,7
527,10,590,1,10,10,10
6904,47,1641,1,47,47,47
3868,4,198,1,4,4,4
533,9,298,1,9,9,9
6910,6,728,1,6,6,6
1919,10,30,1,10,10,10
255,14,54,1,14,14,14
4861,16,29,1,16,16,16
4652,9,114,2,9,24,16
2223,7,5,1,7,7,7
6045,8,182,2,8,285,146
6723,10,3,1,10,10,10
3883,11,27,1,11,11,11
2545,16,13,1,16,16,16
4134,28,242,1,28,28,28
3897,11,497,1,11,11,11
2551,11,319,1,11,11,11
4120,10,33,1,10,10,10
1058,7,110,1,7,7,7
6737,18,832,2,18,90,54
6051,50,98,1,50,50,50
4646,12,98,1,12,12,12
3129,12,971,2,12,33,22
2237,3,42,1,3,3,3
5558,10,14,1,10,10,10
6079,6,319,8,6,390,144
282,6,117,1,6,6,6
1716,2,6,1,2,2,2
3101,10,394,1,10,10,10
5570,15,178,2,15,82,48
5216,25,226,1,25,25,25
2579,17,129,1,17,17,17
3667,11,1068,1,11,11,11
4108,12,1033,1,12,12,12
1070,9,433,1,9,9,9
1064,9,105,1,9,9,9
5202,17,88,1,17,17,17
3673,5,63,1,5,5,5
3115,6,288,2,6,64,35
5564,8,52,1,8,8,8
1702,3,306,2,3,148,75
296,30,267,1,30,30,30
2233,17,375,1,17,17,17
4642,12,66,2,12,28,20
6055,14,57,1,14,14,14
6733,24,149,1,24,24,24
4124,12,179,1,12,12,12
3893,18,293,1,18,18,18
2555,13,70,3,13,60,34
4130,10,1686,5,10,465,221
3887,3,347,1,3,3,3
2541,16,94,1,16,16,16
6727,13,131,1,13,13,13
6041,7,182,1,7,7,7
2227,12,28,1,12,12,12
5548,9,25,1,9,9,9
4656,8,2003,2,8,27,17
3139,22,444,2,22,193,107
6069,10,6,1,10,10,10
292,23,88,1,23,23,23
1706,4,78,1,4,4,4
5560,10,1988,1,10,10,10
3111,10,296,1,10,10,10
3677,4,306,1,4,4,4
4118,16,736,2,16,30,23
5206,13,51,2,13,34,23
2569,12,47,1,12,12,12
1060,4,794,1,4,4,4
1074,12,149,1,12,12,12
3663,4,107,1,4,4,4
5212,16,386,1,16,16,16
5574,15,44,1,15,15,15
3105,16,59,1,16,16,16
1712,7,109,3,7,64,35
286,12,25,1,12,12,12
6096,3,860,1,3,3,3
1921,10,116,1,10,10,10
4681,11,377,2,11,31,21
4859,14,521,1,14,14,14
3850,9,35,1,9,9,9
2596,14,197,2,14,31,22
3688,9,68,3,9,29,22
6928,17,21,1,17,17,17
3844,13,198,4,13,85,64
2582,19,264,1,19,19,19
4695,17,880,2,17,26,21
6082,227,1602,2,97,227,162
279,54,856,1,54,54,54
1935,18,221,1,18,18,18
4865,14,332,1,14,14,14
251,8,9,1,8,8,8
6914,11,265,2,11,11,11
537,6,141,1,6,6,6
3878,13,275,1,13,13,13
6900,1,25,1,1,1,1
523,11,290,2,11,83,47
245,39,86,2,24,39,31
1909,12,613,4,12,39,24
4871,9,158,1,9,9,9
2757,12,74,3,12,33,25
5038,4,1470,1,4,4,4
4326,13,133,1,13,13,13
3449,17,772,2,17,96,56
912,4,176,3,4,18,12
6531,4,764,2,4,28,16
1538,2,23,1,2,2,2
6257,14,507,2,14,228,121
7149,10,158,2,10,20,15
